dob,photo_taken,full_path,gender,age
718909,2010,['68/31683668_1968-04-21_2010.jpg'],1.0,42
724332,2010,['62/3168862_1983-02-25_2010.jpg'],1.0,27
728015,2010,['01/31698301_1993-03-27_2010.jpg'],1.0,17
708939,1960,['13/41604413_1941-01-03_1960.jpg'],1.0,19
724300,2014,['94/41606894_1983-01-24_2014.jpg'],1.0,31
716763,2015,['90/416090_1962-06-06_2015.jpg'],1.0,53
723928,2010,['30/4160930_1982-01-17_2010.jpg'],0.0,28
728087,2014,['38/41610538_1993-06-07_2014.jpg'],1.0,21
710913,1974,['00/41611300_1946-05-31_1974.jpg'],1.0,28
709837,2013,['45/41614445_1943-06-20_2013.jpg'],0.0,70
717260,2012,['97/41618097_1963-10-16_2012.jpg'],1.0,49
722654,2010,['60/4161860_1978-07-23_2010.jpg'],0.0,32
725172,2012,['70/4161870_1985-06-14_2012.jpg'],1.0,27
726263,2013,['97/41621097_1988-06-09_2013.jpg'],1.0,25
727732,2012,['77/41623277_1992-06-17_2012.jpg'],1.0,20
714939,1982,['48/41625648_1957-06-08_1982.jpg'],0.0,25
710937,1968,['46/41626746_1946-06-24_1968.jpg'],1.0,22
728218,2014,['99/41628699_1993-10-16_2014.jpg'],0.0,21
715747,2012,['03/41628803_1959-08-25_2012.jpg'],1.0,53
729162,2013,['35/41633235_1996-05-17_2013.jpg'],0.0,17
714223,2009,['15/4163715_1955-06-23_2009.jpg'],0.0,54
710047,1972,['15/41639015_1944-01-16_1972.jpg'],1.0,28
685555,1940,['73/41639973_1876-12-25_1940.jpg'],0.0,64
715803,2012,['20/41646220_1959-10-20_2012.jpg'],1.0,53
700819,1943,['02/4164702_1918-10-11_1943.jpg'],0.0,25
721386,2006,['38/41648638_1975-02-01_2006.jpg'],1.0,31
711703,1977,['03/41653003_1948-07-29_1977.jpg'],1.0,29
725984,2013,['60/41653660_1987-09-04_2013.jpg'],0.0,26
705681,2008,['24/41657124_1932-02-02_2008.jpg'],1.0,76
723787,2011,['16/41661916_1981-08-29_2011.jpg'],1.0,30
726454,2014,['60/41664360_1988-12-17_2014.jpg'],0.0,26
715148,1984,['17/41665817_1958-01-03_1984.jpg'],1.0,26
715211,1984,['04/41665904_1958-03-07_1984.jpg'],1.0,26
713002,1975,['46/41666546_1952-02-18_1975.jpg'],1.0,23
708181,2005,['48/41666648_1938-12-07_2005.jpg'],1.0,67
729287,2014,['87/41667587_1996-09-19_2014.jpg'],0.0,18
728877,2013,['00/41667600_1995-08-06_2013.jpg'],0.0,18
727373,2014,['34/41668534_1991-06-24_2014.jpg'],1.0,23
725552,2014,['76/4167276_1986-06-29_2014.jpg'],0.0,28
725163,2014,['77/41674177_1985-06-05_2014.jpg'],1.0,29
720441,2010,['27/4167427_1972-07-01_2010.jpg'],1.0,38
721826,2014,['43/41674443_1976-04-16_2014.jpg'],0.0,38
705648,1963,['25/41674825_1931-12-31_1963.jpg'],1.0,32
727091,2014,['60/41677160_1990-09-15_2014.jpg'],1.0,24
725549,2014,['76/41679876_1986-06-26_2014.jpg'],0.0,28
720425,2013,['92/416892_1972-06-15_2013.jpg'],1.0,41
728350,2015,['85/41689885_1994-02-25_2015.jpg'],1.0,21
728257,2012,['16/41693616_1993-11-24_2012.jpg'],1.0,19
727613,2014,['87/41693987_1992-02-19_2014.jpg'],1.0,22
725898,2013,['97/41697897_1987-06-10_2013.jpg'],0.0,26
710436,1971,['14/41699714_1945-02-08_1971.jpg'],1.0,26
710662,1971,['17/41699817_1945-09-22_1971.jpg'],1.0,26
714387,2011,['19/516019_1955-12-04_2011.jpg'],0.0,56
724485,2008,['43/5164043_1983-07-28_2008.jpg'],1.0,25
718674,2013,['98/5164198_1967-08-30_2013.jpg'],0.0,46
716592,2014,['66/5165166_1961-12-17_2014.jpg'],1.0,53
712509,2014,['52/5165952_1950-10-13_2014.jpg'],1.0,64
720857,2014,['50/5166850_1973-08-21_2014.jpg'],1.0,41
717183,2013,['82/5166982_1963-07-31_2013.jpg'],1.0,50
723886,2012,['07/5167307_1981-12-06_2012.jpg'],1.0,31
719025,2012,['27/5168027_1968-08-15_2012.jpg'],1.0,44
725742,2014,['74/5169974_1987-01-05_2014.jpg'],1.0,27
723003,2012,['06/6160006_1979-07-07_2012.jpg'],1.0,33
725026,2009,['89/6161289_1985-01-19_2009.jpg'],1.0,24
724114,2013,['42/6161442_1982-07-22_2013.jpg'],0.0,31
720738,2011,['29/6162129_1973-04-24_2011.jpg'],1.0,38
728348,2013,['01/6162301_1994-02-23_2013.jpg'],0.0,19
715369,2008,['79/6162979_1958-08-12_2008.jpg'],1.0,50
702606,1970,['33/61633_1923-09-02_1970.jpg'],1.0,47
721711,2012,['87/616387_1975-12-23_2012.jpg'],1.0,37
703548,2005,['47/61647_1926-04-01_2005.jpg'],0.0,79
728538,2014,['57/6164957_1994-09-01_2014.jpg'],0.0,20
712847,1975,['57/616557_1951-09-16_1975.jpg'],1.0,24
712847,1975,['60/616560_1951-09-16_1975.jpg'],1.0,24
716879,2006,['75/616575_1962-09-30_2006.jpg'],1.0,44
720501,2006,['05/616605_1972-08-30_2006.jpg'],1.0,34
723431,2010,['09/616609_1980-09-07_2010.jpg'],1.0,30
721992,2012,['22/616622_1976-09-29_2012.jpg'],1.0,36
719206,2013,['58/616658_1969-02-12_2013.jpg'],1.0,44
722009,2007,['53/6167253_1976-10-16_2007.jpg'],1.0,31
726476,2009,['60/6167760_1989-01-08_2009.jpg'],1.0,20
701639,1945,['38/616838_1921-01-08_1945.jpg'],0.0,24
700806,1940,['21/6169421_1918-09-28_1940.jpg'],1.0,22
722723,2007,['04/6169804_1978-09-30_2007.jpg'],1.0,29
720137,2012,['83/7160083_1971-09-01_2012.jpg'],0.0,41
718900,2008,['59/716059_1968-04-12_2008.jpg'],0.0,40
723242,2012,['99/7161299_1980-03-02_2012.jpg'],0.0,32
721959,2008,['55/716155_1976-08-27_2008.jpg'],0.0,32
711276,2013,['73/716173_1947-05-29_2013.jpg'],1.0,66
716752,2013,['78/716178_1962-05-26_2013.jpg'],0.0,51
717444,2011,['69/716369_1964-04-17_2011.jpg'],1.0,47
725396,2007,['62/7164362_1986-01-24_2007.jpg'],1.0,21
720378,2012,['52/7166052_1972-04-29_2012.jpg'],0.0,40
720256,2014,['53/716653_1971-12-29_2014.jpg'],1.0,43
725384,2012,['94/8160594_1986-01-12_2012.jpg'],1.0,26
716720,2006,['37/816137_1962-04-24_2006.jpg'],1.0,44
724802,2012,['11/816211_1984-06-09_2012.jpg'],1.0,28
724348,2011,['78/8162178_1983-03-13_2011.jpg'],1.0,28
723064,2009,['59/8163759_1979-09-06_2009.jpg'],1.0,30
724979,2010,['36/8163836_1984-12-03_2010.jpg'],1.0,26
724487,2011,['15/8165915_1983-07-30_2011.jpg'],1.0,28
709642,1968,['26/8169426_1942-12-07_1968.jpg'],1.0,26
717371,2006,['30/9160030_1964-02-04_2006.jpg'],1.0,42
722369,2015,['80/916180_1977-10-11_2015.jpg'],1.0,38
724697,2009,['65/9164265_1984-02-25_2009.jpg'],1.0,25
724561,2008,['31/9167631_1983-10-12_2008.jpg'],1.0,25
717665,2015,['91/9168591_1964-11-24_2015.jpg'],1.0,51
717482,2009,['83/9168983_1964-05-25_2009.jpg'],1.0,45
725485,2008,['41/1260441_1986-04-23_2008.jpg'],0.0,22
726249,2015,['33/12606833_1988-05-26_2015.jpg'],0.0,27
722950,2011,['29/12607029_1979-05-15_2011.jpg'],0.0,32
723997,2004,['71/12607271_1982-03-27_2004.jpg'],1.0,22
724952,2013,['51/12607751_1984-11-06_2013.jpg'],1.0,29
702416,1947,['05/12608105_1923-02-24_1947.jpg'],1.0,24
700069,1940,['42/12610442_1916-09-21_1940.jpg'],0.0,24
725763,2014,['08/12610508_1987-01-26_2014.jpg'],1.0,27
712452,2011,['00/12611800_1950-08-17_2011.jpg'],1.0,61
721090,2014,['34/1261234_1974-04-11_2014.jpg'],0.0,40
719706,2010,['10/12613010_1970-06-27_2010.jpg'],1.0,40
703354,1944,['37/1261437_1925-09-19_1944.jpg'],1.0,19
721105,2006,['08/1261508_1974-04-26_2006.jpg'],0.0,32
725906,2010,['13/12615813_1987-06-18_2010.jpg'],1.0,23
718578,1993,['18/1261718_1967-05-26_1993.jpg'],0.0,26
726802,2010,['64/12620064_1989-11-30_2010.jpg'],0.0,21
722083,2013,['20/12620420_1976-12-29_2013.jpg'],1.0,37
717001,2004,['65/1262065_1963-01-30_2004.jpg'],1.0,41
716594,2010,['63/1262163_1961-12-19_2010.jpg'],0.0,49
725747,2008,['02/12627202_1987-01-10_2008.jpg'],1.0,21
719058,2012,['32/12629132_1968-09-17_2012.jpg'],0.0,44
725146,2009,['05/12629805_1985-05-19_2009.jpg'],1.0,24
725906,2010,['72/12631272_1987-06-18_2010.jpg'],1.0,23
723385,2015,['42/1263142_1980-07-23_2015.jpg'],0.0,35
726565,2011,['31/12631431_1989-04-07_2011.jpg'],1.0,22
702996,1952,['04/12632404_1924-09-26_1952.jpg'],1.0,28
723836,2013,['50/12635050_1981-10-17_2013.jpg'],0.0,32
724303,2007,['16/12635116_1983-01-27_2007.jpg'],1.0,24
712721,2008,['63/12637063_1951-05-13_2008.jpg'],1.0,57
701800,1948,['81/12646481_1921-06-18_1948.jpg'],1.0,27
719168,2000,['04/12646504_1969-01-05_2000.jpg'],0.0,31
726081,2011,['01/12646701_1987-12-10_2011.jpg'],1.0,24
724486,2009,['96/12647896_1983-07-29_2009.jpg'],1.0,26
710551,2001,['40/1265340_1945-06-03_2001.jpg'],1.0,56
709088,2009,['95/1265795_1941-06-01_2009.jpg'],1.0,68
723784,2012,['72/1265872_1981-08-26_2012.jpg'],1.0,31
724037,2013,['54/1266254_1982-05-06_2013.jpg'],1.0,31
723822,2012,['59/12662759_1981-10-03_2012.jpg'],1.0,31
725144,2008,['51/12664951_1985-05-17_2008.jpg'],1.0,23
721387,2014,['05/1266505_1975-02-02_2014.jpg'],1.0,39
721661,2011,['34/1266534_1975-11-03_2011.jpg'],1.0,36
714794,2011,['26/12669326_1957-01-14_2011.jpg'],1.0,54
716028,2005,['90/12671690_1960-06-01_2005.jpg'],1.0,45
707385,1969,['32/12672232_1936-10-02_1969.jpg'],1.0,33
711404,2010,['29/1267629_1947-10-04_2010.jpg'],1.0,63
722839,2010,['67/12677067_1979-01-24_2010.jpg'],1.0,31
723474,2013,['34/12677434_1980-10-20_2013.jpg'],1.0,33
720405,2013,['10/12677710_1972-05-26_2013.jpg'],1.0,41
704012,1950,['02/1268102_1927-07-09_1950.jpg'],0.0,23
722982,2015,['18/12681618_1979-06-16_2015.jpg'],0.0,36
703272,1945,['55/12682755_1925-06-29_1945.jpg'],1.0,20
727060,2015,['30/12684530_1990-08-15_2015.jpg'],0.0,25
726782,2014,['77/12690577_1989-11-10_2014.jpg'],1.0,25
724514,2010,['42/12690942_1983-08-26_2010.jpg'],1.0,27
725874,2015,['84/12691584_1987-05-17_2015.jpg'],1.0,28
723790,2011,['47/1269247_1981-09-01_2011.jpg'],1.0,30
719168,2011,['96/12692796_1969-01-05_2011.jpg'],1.0,42
694150,1940,['70/12693470_1900-07-08_1940.jpg'],0.0,40
693186,1944,['44/12694344_1897-11-16_1944.jpg'],1.0,47
724294,2009,['08/1269508_1983-01-18_2009.jpg'],0.0,26
711150,1990,['35/1269735_1947-01-23_1990.jpg'],1.0,43
724762,2012,['71/1269871_1984-04-30_2012.jpg'],1.0,28
722700,2006,['88/126988_1978-09-07_2006.jpg'],1.0,28
725222,2012,['69/22602669_1985-08-03_2012.jpg'],1.0,27
711036,2012,['43/226043_1946-10-01_2012.jpg'],1.0,66
703988,1977,['39/2260539_1927-06-15_1977.jpg'],1.0,50
725010,2014,['20/22608020_1985-01-03_2014.jpg'],0.0,29
726067,2010,['93/22609493_1987-11-26_2010.jpg'],1.0,23
713438,2011,['05/226105_1953-04-29_2011.jpg'],1.0,58
717204,2013,['13/226113_1963-08-21_2013.jpg'],1.0,50
682657,1950,['31/2261631_1869-01-18_1950.jpg'],0.0,81
709813,2009,['52/2261652_1943-05-27_2009.jpg'],1.0,66
709790,1969,['59/2261759_1943-05-04_1969.jpg'],1.0,26
709075,2010,['99/226199_1941-05-19_2010.jpg'],0.0,69
727107,2014,['77/22621277_1990-10-01_2014.jpg'],1.0,24
726572,2012,['62/22622162_1989-04-14_2012.jpg'],1.0,23
702316,1955,['10/2262310_1922-11-16_1955.jpg'],1.0,33
724520,2006,['67/2262667_1983-09-01_2006.jpg'],0.0,23
719984,2010,['97/22628697_1971-04-01_2010.jpg'],1.0,39
725542,2008,['11/22630411_1986-06-19_2008.jpg'],0.0,22
726176,2010,['54/22631054_1988-03-14_2010.jpg'],0.0,22
699818,1941,['66/22633666_1916-01-14_1941.jpg'],1.0,25
725955,2005,['72/2263372_1987-08-06_2005.jpg'],1.0,18
725974,2012,['43/22633743_1987-08-25_2012.jpg'],1.0,25
714445,2006,['02/226402_1956-01-31_2006.jpg'],1.0,50
714109,2013,['47/22641647_1955-03-01_2013.jpg'],1.0,58
720215,2011,['96/22644996_1971-11-18_2011.jpg'],1.0,40
713093,2011,['05/2264605_1952-05-19_2011.jpg'],1.0,59
714544,2005,['54/22647754_1956-05-09_2005.jpg'],1.0,49
709977,2004,['10/226510_1943-11-07_2004.jpg'],1.0,61
719321,2007,['90/2265190_1969-06-07_2007.jpg'],0.0,38
725890,2008,['41/22653841_1987-06-02_2008.jpg'],1.0,21
722964,2013,['68/22654268_1979-05-29_2013.jpg'],0.0,34
725974,2011,['61/2265561_1987-08-25_2011.jpg'],0.0,24
727845,2015,['87/22656187_1992-10-08_2015.jpg'],0.0,23
718130,2007,['61/22657661_1966-03-04_2007.jpg'],0.0,41
725932,2011,['56/22658856_1987-07-14_2011.jpg'],0.0,24
721364,2011,['07/22660007_1975-01-10_2011.jpg'],1.0,36
723318,2015,['41/22663041_1980-05-17_2015.jpg'],1.0,35
725911,2011,['91/22663891_1987-06-23_2011.jpg'],1.0,24
705487,2014,['28/2266628_1931-07-23_2014.jpg'],1.0,83
713094,2012,['94/2266694_1952-05-20_2012.jpg'],1.0,60
727123,2009,['88/22670488_1990-10-17_2009.jpg'],1.0,19
725543,2010,['28/22672828_1986-06-20_2010.jpg'],0.0,24
723817,2009,['00/22675200_1981-09-28_2009.jpg'],1.0,28
705502,1966,['30/2268330_1931-08-07_1966.jpg'],1.0,35
709264,1965,['32/2268332_1941-11-24_1965.jpg'],1.0,24
726616,2009,['94/22683994_1989-05-28_2009.jpg'],0.0,20
711703,2009,['36/22685536_1948-07-29_2009.jpg'],1.0,61
726712,2015,['53/22690353_1989-09-01_2015.jpg'],1.0,26
723098,2012,['96/2269096_1979-10-10_2012.jpg'],1.0,33
717379,2004,['16/22692116_1964-02-12_2004.jpg'],1.0,40
726499,2012,['07/22692507_1989-01-31_2012.jpg'],1.0,23
726512,2012,['59/22694859_1989-02-13_2012.jpg'],1.0,23
720422,2009,['21/2269521_1972-06-12_2009.jpg'],1.0,37
726801,2014,['36/22696636_1989-11-29_2014.jpg'],1.0,25
725357,2013,['27/22698827_1985-12-16_2013.jpg'],0.0,28
725701,2012,['85/2269885_1986-11-25_2012.jpg'],0.0,26
721833,2014,['59/22699059_1976-04-23_2014.jpg'],1.0,38
722566,2012,['42/3260042_1978-04-26_2012.jpg'],0.0,34
726379,2013,['98/32601798_1988-10-03_2013.jpg'],0.0,25
717115,2008,['37/3260737_1963-05-24_2008.jpg'],1.0,45
728527,2013,['62/32607562_1994-08-21_2013.jpg'],0.0,19
725022,2011,['78/3260978_1985-01-15_2011.jpg'],1.0,26
710444,1966,['48/32610348_1945-02-16_1966.jpg'],1.0,21
727248,2014,['59/32612859_1991-02-19_2014.jpg'],1.0,23
715476,2012,['25/32616925_1958-11-27_2012.jpg'],1.0,54
717883,2010,['63/3261863_1965-06-30_2010.jpg'],0.0,45
714372,1974,['16/3261916_1955-11-19_1974.jpg'],0.0,19
692123,1940,['66/3262366_1894-12-19_1940.jpg'],1.0,46
714074,2010,['36/326236_1955-01-25_2010.jpg'],1.0,55
703168,1960,['25/3262625_1925-03-17_1960.jpg'],1.0,35
711990,2011,['20/32628320_1949-05-12_2011.jpg'],0.0,62
719600,2011,['22/32633122_1970-03-13_2011.jpg'],1.0,41
726350,2014,['83/32633783_1988-09-04_2014.jpg'],1.0,26
723270,2012,['88/32641388_1980-03-30_2012.jpg'],0.0,32
715611,2005,['67/32642167_1959-04-11_2005.jpg'],1.0,46
716310,2009,['23/3264823_1961-03-10_2009.jpg'],1.0,48
727847,2010,['79/32649379_1992-10-10_2010.jpg'],0.0,18
727577,2013,['99/32650899_1992-01-14_2013.jpg'],1.0,21
709635,1976,['51/32655351_1942-11-30_1976.jpg'],1.0,34
712976,1979,['99/3265699_1952-01-23_1979.jpg'],1.0,27
717373,2009,['77/3265777_1964-02-06_2009.jpg'],1.0,45
694780,2002,['78/326578_1902-03-30_2002.jpg'],0.0,100
727611,2013,['57/32657957_1992-02-17_2013.jpg'],1.0,21
693822,2009,['75/32659275_1899-08-14_2009.jpg'],0.0,110
728667,2015,['86/32659586_1995-01-08_2015.jpg'],1.0,20
725322,2012,['37/32659937_1985-11-11_2012.jpg'],1.0,27
725128,2011,['07/32660107_1985-05-01_2011.jpg'],1.0,26
722948,2005,['30/3266230_1979-05-13_2005.jpg'],0.0,26
703560,1984,['66/326666_1926-04-13_1984.jpg'],1.0,58
721410,2012,['03/3266703_1975-02-25_2012.jpg'],0.0,37
720864,2013,['34/32670934_1973-08-28_2013.jpg'],1.0,40
725274,2013,['58/32671758_1985-09-24_2013.jpg'],1.0,28
727163,2013,['17/32671917_1990-11-26_2013.jpg'],1.0,23
717490,2013,['29/32678229_1964-06-02_2013.jpg'],1.0,49
693188,1950,['34/326834_1897-11-18_1950.jpg'],1.0,53
703869,2008,['42/32687542_1927-02-16_2008.jpg'],1.0,81
712839,2010,['56/3268856_1951-09-08_2010.jpg'],1.0,59
729046,2014,['79/32692379_1996-01-22_2014.jpg'],0.0,18
723503,2011,['30/32693030_1980-11-18_2011.jpg'],1.0,31
721475,2013,['34/32693234_1975-05-01_2013.jpg'],1.0,38
718775,2006,['78/3269378_1967-12-09_2006.jpg'],0.0,39
708632,2010,['76/32693876_1940-03-02_2010.jpg'],1.0,70
711237,1975,['79/32695679_1947-04-20_1975.jpg'],0.0,28
710886,2009,['01/42603001_1946-05-04_2009.jpg'],1.0,63
724582,2014,['86/42609186_1983-11-02_2014.jpg'],1.0,31
700280,1970,['27/42609227_1917-04-20_1970.jpg'],1.0,53
722484,2014,['17/42612117_1978-02-03_2014.jpg'],0.0,36
727664,2015,['62/42618962_1992-04-10_2015.jpg'],0.0,23
705332,2009,['98/426198_1931-02-18_2009.jpg'],1.0,78
709757,2013,['51/42621551_1943-04-01_2013.jpg'],1.0,70
720529,2011,['21/42621_1972-09-27_2011.jpg'],0.0,39
725866,2013,['63/42625863_1987-05-09_2013.jpg'],1.0,26
723544,2014,['46/42627046_1980-12-29_2014.jpg'],0.0,34
703770,2010,['60/4262860_1926-11-09_2010.jpg'],1.0,84
712163,2013,['51/42635551_1949-11-01_2013.jpg'],1.0,64
725906,2015,['83/42635983_1987-06-18_2015.jpg'],1.0,28
719244,2012,['28/42636128_1969-03-22_2012.jpg'],1.0,43
724913,2012,['17/4263717_1984-09-28_2012.jpg'],1.0,28
723169,2014,['74/42638174_1979-12-20_2014.jpg'],0.0,35
710904,1976,['81/426381_1946-05-22_1976.jpg'],1.0,30
722475,2014,['35/42639035_1978-01-25_2014.jpg'],0.0,36
725362,2014,['02/42649702_1985-12-21_2014.jpg'],0.0,29
711106,2013,['71/42650171_1946-12-10_2013.jpg'],0.0,67
726371,2010,['79/42657979_1988-09-25_2010.jpg'],0.0,22
718485,2008,['91/4266091_1967-02-22_2008.jpg'],1.0,41
707942,1966,['58/42662358_1938-04-12_1966.jpg'],0.0,28
727375,2010,['60/42662660_1991-06-26_2010.jpg'],0.0,19
690514,1950,['91/42663091_1890-07-24_1950.jpg'],0.0,60
719236,2011,['00/42664200_1969-03-14_2011.jpg'],1.0,42
728021,2014,['62/42669662_1993-04-02_2014.jpg'],1.0,21
724652,2015,['49/42672349_1984-01-11_2015.jpg'],0.0,31
728970,2014,['87/42673887_1995-11-07_2014.jpg'],0.0,19
722701,2009,['09/42674709_1978-09-08_2009.jpg'],0.0,31
722222,2002,['04/4267804_1977-05-17_2002.jpg'],0.0,25
728994,2015,['75/42681775_1995-12-01_2015.jpg'],1.0,20
714077,1979,['86/4268186_1955-01-28_1979.jpg'],1.0,24
728378,2014,['02/42682802_1994-03-25_2014.jpg'],0.0,20
715529,2009,['60/42683360_1959-01-19_2009.jpg'],1.0,50
709967,2014,['78/42690078_1943-10-28_2014.jpg'],0.0,71
725993,2012,['44/42697444_1987-09-13_2012.jpg'],0.0,25
722073,2010,['39/42698739_1976-12-19_2010.jpg'],1.0,34
719819,2012,['49/5260049_1970-10-18_2012.jpg'],1.0,42
721199,2010,['15/5260215_1974-07-29_2010.jpg'],1.0,36
721909,2007,['51/526051_1976-07-08_2007.jpg'],0.0,31
720660,1996,['19/526119_1973-02-05_1996.jpg'],0.0,23
718159,2012,['55/526155_1966-04-02_2012.jpg'],1.0,46
720831,2010,['54/5262054_1973-07-26_2010.jpg'],0.0,37
699372,1954,['90/5266890_1914-10-25_1954.jpg'],1.0,40
707486,2006,['37/5267337_1937-01-11_2006.jpg'],1.0,69
718236,2000,['38/526838_1966-06-18_2000.jpg'],1.0,34
708755,1973,['86/5268986_1940-07-03_1973.jpg'],1.0,33
693628,1978,['38/6261438_1899-02-01_1978.jpg'],1.0,79
722583,2011,['44/626144_1978-05-13_2011.jpg'],1.0,33
715350,1982,['26/626226_1958-07-24_1982.jpg'],1.0,24
724660,2010,['80/6262280_1984-01-19_2010.jpg'],1.0,26
715264,2007,['66/62666_1958-04-29_2007.jpg'],0.0,49
721811,2011,['99/6269899_1976-04-01_2011.jpg'],1.0,35
711173,2011,['18/7260718_1947-02-15_2011.jpg'],1.0,64
714648,2007,['49/7260949_1956-08-21_2007.jpg'],0.0,51
697590,1996,['63/7263263_1909-12-08_1996.jpg'],1.0,87
698495,1997,['10/726410_1912-05-31_1997.jpg'],1.0,85
718390,2011,['54/72654_1966-11-19_2011.jpg'],0.0,45
721639,2004,['55/72655_1975-10-12_2004.jpg'],0.0,29
715123,2010,['51/726651_1957-12-09_2010.jpg'],1.0,53
710981,2015,['46/7267746_1946-08-07_2015.jpg'],1.0,69
716419,2013,['75/7268075_1961-06-27_2013.jpg'],1.0,52
713325,2012,['10/7269710_1953-01-06_2012.jpg'],1.0,59
719251,2007,['36/826036_1969-03-29_2007.jpg'],0.0,38
719858,2009,['39/826139_1970-11-26_2009.jpg'],1.0,39
719602,2013,['30/8262030_1970-03-15_2013.jpg'],1.0,43
725254,2009,['45/8263345_1985-09-04_2009.jpg'],1.0,24
714028,1976,['20/826420_1954-12-10_1976.jpg'],0.0,22
720262,2001,['73/82673_1972-01-04_2001.jpg'],1.0,29
715635,2012,['55/8269855_1959-05-05_2012.jpg'],1.0,53
714036,2009,['06/926106_1954-12-18_2009.jpg'],1.0,55
707007,1961,['37/9261137_1935-09-20_1961.jpg'],1.0,26
723950,2009,['51/926251_1982-02-08_2009.jpg'],1.0,27
713767,2008,['59/926859_1954-03-24_2008.jpg'],0.0,54
723382,2007,['34/926934_1980-07-20_2007.jpg'],0.0,27
727601,2014,['89/9269689_1992-02-07_2014.jpg'],0.0,22
710248,1968,['01/13603801_1944-08-04_1968.jpg'],1.0,24
713223,1974,['10/13605910_1952-09-26_1974.jpg'],1.0,22
726093,2010,['79/13612479_1987-12-22_2010.jpg'],1.0,23
720432,2009,['84/13618984_1972-06-22_2009.jpg'],1.0,37
728645,2012,['28/13619028_1994-12-17_2012.jpg'],1.0,18
708841,1981,['13/13622413_1940-09-27_1981.jpg'],1.0,41
704353,1960,['54/13623554_1928-06-14_1960.jpg'],1.0,32
720858,2010,['27/13624127_1973-08-22_2010.jpg'],1.0,37
710313,1977,['59/13626659_1944-10-08_1977.jpg'],1.0,33
713206,2005,['70/1362770_1952-09-09_2005.jpg'],0.0,53
703782,1980,['44/1362844_1926-11-21_1980.jpg'],1.0,54
715281,2015,['90/13628590_1958-05-16_2015.jpg'],1.0,57
725359,2010,['05/13628705_1985-12-18_2010.jpg'],1.0,25
719815,2014,['74/1362874_1970-10-14_2014.jpg'],1.0,44
706965,1960,['10/1363010_1935-08-09_1960.jpg'],0.0,25
717571,2010,['11/13631711_1964-08-22_2010.jpg'],1.0,46
712781,2011,['08/1363408_1951-07-12_2011.jpg'],1.0,60
725415,2009,['03/13635603_1986-02-12_2009.jpg'],1.0,23
723934,2013,['15/13635715_1982-01-23_2013.jpg'],1.0,31
718778,2006,['15/1363615_1967-12-12_2006.jpg'],1.0,39
722483,2010,['00/1363900_1978-02-02_2010.jpg'],0.0,32
716133,2009,['53/1363953_1960-09-14_2009.jpg'],0.0,49
724905,2009,['68/1364068_1984-09-20_2009.jpg'],1.0,25
722340,2010,['22/1364122_1977-09-12_2010.jpg'],1.0,33
726462,2011,['39/13642939_1988-12-25_2011.jpg'],1.0,23
708852,2008,['75/13644475_1940-10-08_2008.jpg'],1.0,68
723876,2008,['76/13646376_1981-11-26_2008.jpg'],0.0,27
725850,2015,['95/13652095_1987-04-23_2015.jpg'],1.0,28
707909,2007,['96/13657096_1938-03-10_2007.jpg'],1.0,69
722359,2012,['76/1365876_1977-10-01_2012.jpg'],0.0,35
700593,1943,['12/13659912_1918-02-27_1943.jpg'],1.0,25
713622,2008,['58/1366258_1953-10-30_2008.jpg'],1.0,55
718322,2011,['45/13663345_1966-09-12_2011.jpg'],1.0,45
703159,1977,['87/1366387_1925-03-08_1977.jpg'],1.0,52
726585,2014,['98/13664298_1989-04-27_2014.jpg'],1.0,25
726585,2014,['44/13664344_1989-04-27_2014.jpg'],1.0,25
717785,2009,['31/13664731_1965-03-24_2009.jpg'],1.0,44
712943,2006,['81/13670281_1951-12-21_2006.jpg'],1.0,55
710631,2015,['46/1367546_1945-08-22_2015.jpg'],1.0,70
725768,2011,['52/13675852_1987-01-31_2011.jpg'],1.0,24
721241,2009,['81/13679981_1974-09-09_2009.jpg'],1.0,35
721918,2013,['62/1368962_1976-07-17_2013.jpg'],0.0,37
720540,2009,['26/13691626_1972-10-08_2009.jpg'],1.0,37
690048,1940,['71/1369271_1889-04-14_1940.jpg'],1.0,51
687530,1941,['37/1369337_1882-05-23_1941.jpg'],1.0,59
719589,2012,['01/13693401_1970-03-02_2012.jpg'],1.0,42
684529,1945,['45/1369345_1874-03-05_1945.jpg'],1.0,71
724839,2008,['24/13695024_1984-07-16_2008.jpg'],1.0,24
723926,2013,['94/13696994_1982-01-15_2013.jpg'],1.0,31
697661,1950,['64/1369864_1910-02-17_1950.jpg'],1.0,40
699985,1973,['38/1369938_1916-06-29_1973.jpg'],0.0,57
694530,1950,['02/236002_1901-07-23_1950.jpg'],0.0,49
724050,2010,['88/23600388_1982-05-19_2010.jpg'],0.0,28
720150,2011,['06/2360106_1971-09-14_2011.jpg'],1.0,40
703083,2009,['03/2360803_1924-12-22_2009.jpg'],1.0,85
718843,2013,['09/23610809_1968-02-15_2013.jpg'],1.0,45
720706,2007,['41/236141_1973-03-23_2007.jpg'],1.0,34
721711,2008,['45/2361545_1975-12-23_2008.jpg'],0.0,33
724987,2015,['89/2361589_1984-12-11_2015.jpg'],1.0,31
719702,2010,['79/2361679_1970-06-23_2010.jpg'],1.0,40
727041,2011,['68/23618568_1990-07-27_2011.jpg'],1.0,21
724300,2010,['44/2362244_1983-01-24_2010.jpg'],1.0,27
